21-Nov-2014 16:52:38
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20141121-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.25.14-ch03
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [15.98  14.62  15.27  17.05  14.00   0.63]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 8.00 psi
Push Water: ch = 2, press = 7.00 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
21-Nov-2014 19:27:09 Setting valves: 12  18 to 0  0
21-Nov-2014 19:27:10 Setting valves: 24 to 0
21-Nov-2014 19:27:10 Setting valves: 31 to 0
21-Nov-2014 19:27:17 Setting valves: 24 to 1
21-Nov-2014 19:27:17 Setting valves: 22 to 0
21-Nov-2014 19:27:18 Setting valves: 26 to 0
21-Nov-2014 19:27:18 Setting valves: 19 to 0
21-Nov-2014 19:29:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:29:04 Setting valves: 12  18 to 1  1
21-Nov-2014 19:29:04 Setting valves: 16 to 0
21-Nov-2014 19:29:05 Setting valves: 13 to 0
21-Nov-2014 19:29:21 Setting valves: 11 to 0
% Making Code # 30 = [0.00  0.08  0.00  0.20]
21-Nov-2014 19:32:27 Setting valves: 11 to 1
21-Nov-2014 19:32:27 Setting valves: 11 to 1
21-Nov-2014 19:32:27 Setting valves: 13 to 1
21-Nov-2014 19:32:28 Setting valves: 12  18 to 0  0
21-Nov-2014 19:32:28 Setting valves: 24 to 0
21-Nov-2014 19:32:29 Setting valves: 31 to 0
21-Nov-2014 19:32:36 Setting valves: 24 to 1
21-Nov-2014 19:32:37 Setting valves: 20 to 0
21-Nov-2014 19:32:37 Setting valves: 23 to 0
21-Nov-2014 19:32:37 Setting valves: 26 to 0
21-Nov-2014 19:32:37 Setting valves: 19 to 0
21-Nov-2014 19:34:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:34:23 Setting valves: 12  18 to 1  1
21-Nov-2014 19:34:24 Setting valves: 16 to 0
21-Nov-2014 19:34:24 Setting valves: 13 to 0
21-Nov-2014 19:34:41 Setting valves: 11 to 0
% Making Code # 31 = [0.22  0.00  0.13  0.20]
21-Nov-2014 19:37:46 Setting valves: 11 to 1
21-Nov-2014 19:37:47 Setting valves: 11 to 1
21-Nov-2014 19:37:47 Setting valves: 13 to 1
21-Nov-2014 19:37:47 Setting valves: 12  18 to 0  0
21-Nov-2014 19:37:48 Setting valves: 24 to 0
21-Nov-2014 19:37:49 Setting valves: 31 to 0
21-Nov-2014 19:37:56 Setting valves: 24 to 1
21-Nov-2014 19:37:57 Setting valves: 20 to 0
21-Nov-2014 19:37:57 Setting valves: 22 to 0
21-Nov-2014 19:37:57 Setting valves: 19 to 0
21-Nov-2014 19:39:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:39:43 Setting valves: 12  18 to 1  1
21-Nov-2014 19:39:44 Setting valves: 16 to 0
21-Nov-2014 19:39:44 Setting valves: 13 to 0
21-Nov-2014 19:40:01 Setting valves: 11 to 0
% Making Code # 32 = [0.22  0.36  0.00  0.00]
21-Nov-2014 19:43:06 Setting valves: 11 to 1
21-Nov-2014 19:43:07 Setting valves: 11 to 1
21-Nov-2014 19:43:07 Setting valves: 13 to 1
21-Nov-2014 19:43:07 Setting valves: 12  18 to 0  0
21-Nov-2014 19:43:08 Setting valves: 24 to 0
21-Nov-2014 19:43:09 Setting valves: 31 to 0
21-Nov-2014 19:43:16 Setting valves: 24 to 1
21-Nov-2014 19:43:17 Setting valves: 20 to 0
21-Nov-2014 19:43:17 Setting valves: 23 to 0
21-Nov-2014 19:43:17 Setting valves: 26 to 0
21-Nov-2014 19:43:17 Setting valves: 19 to 0
21-Nov-2014 19:45:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:45:03 Setting valves: 12  18 to 1  1
21-Nov-2014 19:45:04 Setting valves: 16 to 0
21-Nov-2014 19:45:04 Setting valves: 13 to 0
21-Nov-2014 19:45:21 Setting valves: 11 to 0
% Making Code # 33 = [0.35  0.00  0.26  0.20]
21-Nov-2014 19:48:26 Setting valves: 11 to 1
21-Nov-2014 19:48:27 Setting valves: 11 to 1
21-Nov-2014 19:48:27 Setting valves: 13 to 1
21-Nov-2014 19:48:27 Setting valves: 12  18 to 0  0
21-Nov-2014 19:48:28 Setting valves: 24 to 0
21-Nov-2014 19:48:29 Setting valves: 31 to 0
21-Nov-2014 19:48:36 Setting valves: 24 to 1
21-Nov-2014 19:48:37 Setting valves: 22 to 0
21-Nov-2014 19:48:37 Setting valves: 26 to 0
21-Nov-2014 19:48:37 Setting valves: 19 to 0
21-Nov-2014 19:50:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:50:23 Setting valves: 12  18 to 1  1
21-Nov-2014 19:50:24 Setting valves: 16 to 0
21-Nov-2014 19:50:24 Setting valves: 13 to 0
21-Nov-2014 19:50:41 Setting valves: 11 to 0
% Making Code # 34 = [0.00  0.03  0.00  0.79]
21-Nov-2014 19:53:47 Setting valves: 11 to 1
21-Nov-2014 19:53:47 Setting valves: 11 to 1
21-Nov-2014 19:53:47 Setting valves: 13 to 1
21-Nov-2014 19:53:48 Setting valves: 12  18 to 0  0
21-Nov-2014 19:53:49 Setting valves: 24 to 0
21-Nov-2014 19:53:49 Setting valves: 31 to 0
21-Nov-2014 19:53:56 Setting valves: 24 to 1
21-Nov-2014 19:53:57 Setting valves: 20 to 0
21-Nov-2014 19:53:57 Setting valves: 23 to 0
21-Nov-2014 19:53:57 Setting valves: 26 to 0
21-Nov-2014 19:53:57 Setting valves: 19 to 0
21-Nov-2014 19:55:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:55:44 Setting valves: 12  18 to 1  1
21-Nov-2014 19:55:44 Setting valves: 16 to 0
21-Nov-2014 19:55:45 Setting valves: 13 to 0
21-Nov-2014 19:56:01 Setting valves: 11 to 0
% Making Code # 35 = [0.22  0.00  0.49  0.20]
21-Nov-2014 19:59:06 Setting valves: 11 to 1
21-Nov-2014 19:59:07 Setting valves: 11 to 1
21-Nov-2014 19:59:07 Setting valves: 13 to 1
21-Nov-2014 19:59:07 Setting valves: 12  18 to 0  0
21-Nov-2014 19:59:08 Setting valves: 24 to 0
21-Nov-2014 19:59:09 Setting valves: 31 to 0
21-Nov-2014 19:59:16 Setting valves: 24 to 1
21-Nov-2014 19:59:17 Setting valves: 22 to 0
21-Nov-2014 19:59:17 Setting valves: 26 to 0
21-Nov-2014 19:59:17 Setting valves: 19 to 0
21-Nov-2014 20:01:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:01:03 Setting valves: 12  18 to 1  1
21-Nov-2014 20:01:04 Setting valves: 16 to 0
21-Nov-2014 20:01:04 Setting valves: 13 to 0
21-Nov-2014 20:01:21 Setting valves: 11 to 0
% Making Code # 36 = [0.00  0.53  0.00  0.20]
21-Nov-2014 20:04:26 Setting valves: 11 to 1
21-Nov-2014 20:04:27 Setting valves: 11 to 1
21-Nov-2014 20:04:27 Setting valves: 13 to 1
21-Nov-2014 20:04:27 Setting valves: 12  18 to 0  0
21-Nov-2014 20:04:28 Setting valves: 24 to 0
21-Nov-2014 20:04:29 Setting valves: 31 to 0
21-Nov-2014 20:04:36 Setting valves: 24 to 1
21-Nov-2014 20:04:37 Setting valves: 20 to 0
21-Nov-2014 20:04:37 Setting valves: 23 to 0
21-Nov-2014 20:04:37 Setting valves: 19 to 0
21-Nov-2014 20:06:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:06:23 Setting valves: 12  18 to 1  1
21-Nov-2014 20:06:24 Setting valves: 16 to 0
21-Nov-2014 20:06:25 Setting valves: 13 to 0
21-Nov-2014 20:06:41 Setting valves: 11 to 0
% Making Code # 37 = [0.12  0.00  0.05  0.00]
21-Nov-2014 20:09:47 Setting valves: 11 to 1
21-Nov-2014 20:09:47 Setting valves: 11 to 1
21-Nov-2014 20:09:47 Setting valves: 13 to 1
21-Nov-2014 20:09:48 Setting valves: 12  18 to 0  0
21-Nov-2014 20:09:48 Setting valves: 24 to 0
21-Nov-2014 20:09:49 Setting valves: 31 to 0
21-Nov-2014 20:09:56 Setting valves: 24 to 1
21-Nov-2014 20:09:57 Setting valves: 20 to 0
21-Nov-2014 20:09:57 Setting valves: 22 to 0
21-Nov-2014 20:09:57 Setting valves: 23 to 0
21-Nov-2014 20:09:57 Setting valves: 19 to 0
21-Nov-2014 20:11:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:11:43 Setting valves: 12  18 to 1  1
21-Nov-2014 20:11:44 Setting valves: 16 to 0
21-Nov-2014 20:11:45 Setting valves: 13 to 0
21-Nov-2014 20:12:01 Setting valves: 11 to 0
% Making Code # 38 = [0.22  0.03  0.07  0.00]
21-Nov-2014 20:15:07 Setting valves: 11 to 1
21-Nov-2014 20:15:07 Setting valves: 11 to 1
21-Nov-2014 20:15:07 Setting valves: 13 to 1
21-Nov-2014 20:15:08 Setting valves: 12  18 to 0  0
21-Nov-2014 20:15:08 Setting valves: 24 to 0
21-Nov-2014 20:15:09 Setting valves: 31 to 0
21-Nov-2014 20:15:16 Setting valves: 24 to 1
21-Nov-2014 20:15:17 Setting valves: 20 to 0
21-Nov-2014 20:15:17 Setting valves: 22 to 0
21-Nov-2014 20:15:17 Setting valves: 19 to 0
21-Nov-2014 20:17:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:17:03 Setting valves: 12  18 to 1  1
21-Nov-2014 20:17:03 Setting valves: 16 to 0
21-Nov-2014 20:17:04 Setting valves: 13 to 0
21-Nov-2014 20:17:21 Setting valves: 11 to 0
% Making Code # 39 = [0.12  0.53  0.00  0.00]
21-Nov-2014 20:20:27 Setting valves: 11 to 1
21-Nov-2014 20:20:27 Setting valves: 11 to 1
21-Nov-2014 20:20:27 Setting valves: 13 to 1
21-Nov-2014 20:20:28 Setting valves: 12  18 to 0  0
21-Nov-2014 20:20:28 Setting valves: 24 to 0
21-Nov-2014 20:20:29 Setting valves: 31 to 0
21-Nov-2014 20:20:36 Setting valves: 24 to 1
21-Nov-2014 20:20:37 Setting valves: 20 to 0
21-Nov-2014 20:20:37 Setting valves: 22 to 0
21-Nov-2014 20:20:37 Setting valves: 26 to 0
21-Nov-2014 20:20:37 Setting valves: 19 to 0
21-Nov-2014 20:22:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:22:24 Setting valves: 12  18 to 1  1
21-Nov-2014 20:22:24 Setting valves: 16 to 0
21-Nov-2014 20:22:25 Setting valves: 13 to 0
21-Nov-2014 20:22:41 Setting valves: 11 to 0
% Making Code # 40 = [0.12  0.03  0.00  0.79]
21-Nov-2014 20:25:46 Setting valves: 11 to 1
21-Nov-2014 20:25:47 Setting valves: 11 to 1
21-Nov-2014 20:25:47 Setting valves: 13 to 1
21-Nov-2014 20:25:47 Setting valves: 12  18 to 0  0
21-Nov-2014 20:25:48 Setting valves: 24 to 0
21-Nov-2014 20:25:49 Setting valves: 31 to 0
21-Nov-2014 20:25:56 Setting valves: 24 to 1
21-Nov-2014 20:25:57 Setting valves: 20 to 0
21-Nov-2014 20:25:57 Setting valves: 23 to 0
21-Nov-2014 20:25:57 Setting valves: 26 to 0
21-Nov-2014 20:25:57 Setting valves: 19 to 0
21-Nov-2014 20:27:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:27:43 Setting valves: 12  18 to 1  1
21-Nov-2014 20:27:44 Setting valves: 16 to 0
21-Nov-2014 20:27:45 Setting valves: 13 to 0
21-Nov-2014 20:28:01 Setting valves: 11 to 0
% Making Code # 41 = [0.12  0.00  0.05  0.20]
21-Nov-2014 20:31:06 Setting valves: 11 to 1
21-Nov-2014 20:31:07 Setting valves: 11 to 1
21-Nov-2014 20:31:07 Setting valves: 13 to 1
21-Nov-2014 20:31:07 Setting valves: 12  18 to 0  0
21-Nov-2014 20:31:08 Setting valves: 24 to 0
21-Nov-2014 20:31:09 Setting valves: 31 to 0
21-Nov-2014 20:31:16 Setting valves: 24 to 1
21-Nov-2014 20:31:17 Setting valves: 20 to 0
21-Nov-2014 20:31:17 Setting valves: 22 to 0
21-Nov-2014 20:31:17 Setting valves: 26 to 0
21-Nov-2014 20:31:17 Setting valves: 19 to 0
21-Nov-2014 20:33:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:33:03 Setting valves: 12  18 to 1  1
21-Nov-2014 20:33:04 Setting valves: 16 to 0
21-Nov-2014 20:33:04 Setting valves: 13 to 0
21-Nov-2014 20:33:21 Setting valves: 11 to 0
% Making Code # 42 = [0.35  0.03  0.00  0.20]
21-Nov-2014 20:36:27 Setting valves: 11 to 1
21-Nov-2014 20:36:27 Setting valves: 11 to 1
21-Nov-2014 20:36:27 Setting valves: 13 to 1
21-Nov-2014 20:36:28 Setting valves: 12  18 to 0  0
21-Nov-2014 20:36:28 Setting valves: 24 to 0
21-Nov-2014 20:36:29 Setting valves: 31 to 0
21-Nov-2014 20:36:36 Setting valves: 24 to 1
21-Nov-2014 20:36:37 Setting valves: 20 to 0
21-Nov-2014 20:36:37 Setting valves: 23 to 0
21-Nov-2014 20:36:37 Setting valves: 26 to 0
21-Nov-2014 20:36:37 Setting valves: 19 to 0
21-Nov-2014 20:38:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:38:23 Setting valves: 12  18 to 1  1
21-Nov-2014 20:38:24 Setting valves: 16 to 0
21-Nov-2014 20:38:25 Setting valves: 13 to 0
21-Nov-2014 20:38:41 Setting valves: 11 to 0
% Making Code # 43 = [0.05  0.00  0.26  0.20]
21-Nov-2014 20:41:47 Setting valves: 11 to 1
21-Nov-2014 20:41:47 Setting valves: 11 to 1
21-Nov-2014 20:41:47 Setting valves: 13 to 1
21-Nov-2014 20:41:48 Setting valves: 12  18 to 0  0
21-Nov-2014 20:41:48 Setting valves: 24 to 0
21-Nov-2014 20:41:49 Setting valves: 31 to 0
21-Nov-2014 20:41:56 Setting valves: 24 to 1
21-Nov-2014 20:41:57 Setting valves: 20 to 0
21-Nov-2014 20:41:57 Setting valves: 22 to 0
21-Nov-2014 20:41:57 Setting valves: 26 to 0
21-Nov-2014 20:41:57 Setting valves: 19 to 0
21-Nov-2014 20:43:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:43:43 Setting valves: 12  18 to 1  1
21-Nov-2014 20:43:44 Setting valves: 16 to 0
21-Nov-2014 20:43:44 Setting valves: 13 to 0
21-Nov-2014 20:44:01 Setting valves: 11 to 0
% Making Code # 44 = [0.53  0.15  0.00  0.20]
21-Nov-2014 20:47:06 Setting valves: 11 to 1
21-Nov-2014 20:47:07 Setting valves: 11 to 1
21-Nov-2014 20:47:07 Setting valves: 13 to 1
21-Nov-2014 20:47:07 Setting valves: 12  18 to 0  0
21-Nov-2014 20:47:08 Setting valves: 24 to 0
21-Nov-2014 20:47:09 Setting valves: 31 to 0
21-Nov-2014 20:47:16 Setting valves: 24 to 1
21-Nov-2014 20:47:17 Setting valves: 20 to 0
21-Nov-2014 20:47:17 Setting valves: 26 to 0
21-Nov-2014 20:47:17 Setting valves: 19 to 0
21-Nov-2014 20:49:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:49:03 Setting valves: 12  18 to 1  1
21-Nov-2014 20:49:04 Setting valves: 16 to 0
21-Nov-2014 20:49:04 Setting valves: 13 to 0
21-Nov-2014 20:49:21 Setting valves: 11 to 0
% Making Code # 45 = [0.22  0.00  0.00  0.20]
21-Nov-2014 20:52:26 Setting valves: 11 to 1
21-Nov-2014 20:52:27 Setting valves: 11 to 1
21-Nov-2014 20:52:27 Setting valves: 13 to 1
21-Nov-2014 20:52:27 Setting valves: 12  18 to 0  0
21-Nov-2014 20:52:28 Setting valves: 24 to 0
21-Nov-2014 20:52:29 Setting valves: 31 to 0
21-Nov-2014 20:52:36 Setting valves: 24 to 1
21-Nov-2014 20:52:37 Setting valves: 20 to 0
21-Nov-2014 20:52:37 Setting valves: 22 to 0
21-Nov-2014 20:52:37 Setting valves: 23 to 0
21-Nov-2014 20:52:37 Setting valves: 19 to 0
21-Nov-2014 20:54:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:54:23 Setting valves: 12  18 to 1  1
21-Nov-2014 20:54:24 Setting valves: 16 to 0
21-Nov-2014 20:54:24 Setting valves: 13 to 0
21-Nov-2014 20:54:41 Setting valves: 11 to 0
% Making Code # 46 = [0.35  0.08  0.50  0.00]
21-Nov-2014 20:57:47 Setting valves: 11 to 1
21-Nov-2014 20:57:47 Setting valves: 11 to 1
21-Nov-2014 20:57:47 Setting valves: 13 to 1
21-Nov-2014 20:57:48 Setting valves: 12  18 to 0  0
21-Nov-2014 20:57:49 Setting valves: 24 to 0
21-Nov-2014 20:57:49 Setting valves: 31 to 0
21-Nov-2014 20:57:56 Setting valves: 24 to 1
21-Nov-2014 20:57:57 Setting valves: 22 to 0
21-Nov-2014 20:57:57 Setting valves: 19 to 0
21-Nov-2014 20:59:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 20:59:43 Setting valves: 12  18 to 1  1
21-Nov-2014 20:59:43 Setting valves: 16 to 0
21-Nov-2014 20:59:44 Setting valves: 13 to 0
21-Nov-2014 21:00:01 Setting valves: 11 to 0
% Making Code # 47 = [0.00  0.36  0.00  0.00]
21-Nov-2014 21:03:06 Setting valves: 11 to 1
21-Nov-2014 21:03:07 Setting valves: 11 to 1
21-Nov-2014 21:03:07 Setting valves: 13 to 1
21-Nov-2014 21:03:07 Setting valves: 12  18 to 0  0
21-Nov-2014 21:03:08 Setting valves: 24 to 0
21-Nov-2014 21:03:09 Setting valves: 31 to 0
21-Nov-2014 21:03:16 Setting valves: 24 to 1
21-Nov-2014 21:03:17 Setting valves: 22 to 0
21-Nov-2014 21:03:17 Setting valves: 23 to 0
21-Nov-2014 21:03:17 Setting valves: 26 to 0
21-Nov-2014 21:03:17 Setting valves: 19 to 0
21-Nov-2014 21:05:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 21:05:03 Setting valves: 12  18 to 1  1
21-Nov-2014 21:05:04 Setting valves: 16 to 0
21-Nov-2014 21:05:04 Setting valves: 13 to 0
21-Nov-2014 21:05:21 Setting valves: 11 to 0
% Making Code # 48 = [0.00  0.08  0.25  0.20]
21-Nov-2014 21:08:27 Setting valves: 11 to 1
21-Nov-2014 21:08:27 Setting valves: 11 to 1
21-Nov-2014 21:08:27 Setting valves: 13 to 1
21-Nov-2014 21:08:28 Setting valves: 12  18 to 0  0
21-Nov-2014 21:08:28 Setting valves: 24 to 0
21-Nov-2014 21:08:29 Setting valves: 31 to 0
21-Nov-2014 21:08:36 Setting valves: 24 to 1
21-Nov-2014 21:08:37 Setting valves: 22 to 0
21-Nov-2014 21:08:37 Setting valves: 23 to 0
21-Nov-2014 21:08:37 Setting valves: 26 to 0
21-Nov-2014 21:08:37 Setting valves: 19 to 0
21-Nov-2014 21:10:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 21:10:23 Setting valves: 12  18 to 1  1
21-Nov-2014 21:10:24 Setting valves: 16 to 0
21-Nov-2014 21:10:24 Setting valves: 13 to 0
21-Nov-2014 21:10:41 Setting valves: 11 to 0
% Making Code # 49 = [0.00  0.03  0.36  0.20]
21-Nov-2014 21:13:47 Setting valves: 11 to 1
21-Nov-2014 21:13:47 Setting valves: 11 to 1
21-Nov-2014 21:13:47 Setting valves: 13 to 1
21-Nov-2014 21:13:48 Setting valves: 12  18 to 0  0
21-Nov-2014 21:13:48 Setting valves: 24 to 0
21-Nov-2014 21:13:49 Setting valves: 31 to 0
21-Nov-2014 21:13:56 Setting valves: 24 to 1
21-Nov-2014 21:13:57 Setting valves: 22 to 0
21-Nov-2014 21:13:57 Setting valves: 23 to 0
21-Nov-2014 21:13:57 Setting valves: 19 to 0
21-Nov-2014 21:15:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 21:15:43 Setting valves: 12  18 to 1  1
21-Nov-2014 21:15:44 Setting valves: 16 to 0
21-Nov-2014 21:15:44 Setting valves: 13 to 0
21-Nov-2014 21:16:01 Setting valves: 11 to 0
% Making Code # 50 = [0.00  0.08  0.50  0.00]
21-Nov-2014 21:19:06 Setting valves: 11 to 1
21-Nov-2014 21:19:07 Setting valves: 11 to 1
21-Nov-2014 21:19:07 Setting valves: 13 to 1
21-Nov-2014 21:19:07 Setting valves: 12  18 to 0  0
21-Nov-2014 21:19:08 Setting valves: 24 to 0
21-Nov-2014 21:19:09 Setting valves: 31 to 0
21-Nov-2014 21:19:16 Setting valves: 24 to 1
21-Nov-2014 21:19:17 Setting valves: 20 to 0
21-Nov-2014 21:19:17 Setting valves: 22 to 0
21-Nov-2014 21:19:17 Setting valves: 23 to 0
21-Nov-2014 21:19:17 Setting valves: 19 to 0
21-Nov-2014 21:21:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 21:21:03 Setting valves: 12  18 to 1  1
21-Nov-2014 21:21:04 Setting valves: 16 to 0
21-Nov-2014 21:21:04 Setting valves: 13 to 0
21-Nov-2014 21:21:21 Setting valves: 11 to 0
% Making Code # 51 = [0.35  0.03  0.36  0.00]
21-Nov-2014 21:24:26 Setting valves: 11 to 1
21-Nov-2014 21:24:27 Setting valves: 11 to 1
21-Nov-2014 21:24:27 Setting valves: 13 to 1
21-Nov-2014 21:24:27 Setting valves: 12  18 to 0  0
21-Nov-2014 21:24:28 Setting valves: 24 to 0
21-Nov-2014 21:24:29 Setting valves: 31 to 0
21-Nov-2014 21:24:36 Setting valves: 24 to 1
21-Nov-2014 21:24:37 Setting valves: 20 to 0
21-Nov-2014 21:24:37 Setting valves: 22 to 0
21-Nov-2014 21:24:37 Setting valves: 23 to 0
21-Nov-2014 21:24:37 Setting valves: 26 to 0
21-Nov-2014 21:24:37 Setting valves: 19 to 0
21-Nov-2014 21:26:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 21:26:23 Setting valves: 12  18 to 1  1
21-Nov-2014 21:26:24 Setting valves: 16 to 0
21-Nov-2014 21:26:24 Setting valves: 13 to 0
21-Nov-2014 21:26:41 Setting valves: 11 to 0
% Making Code # 52 = [0.05  0.03  0.07  0.20]
21-Nov-2014 21:29:46 Setting valves: 11 to 1
21-Nov-2014 21:29:47 Setting valves: 11 to 1
21-Nov-2014 21:29:47 Setting valves: 13 to 1
21-Nov-2014 21:29:47 Setting valves: 12  18 to 0  0
21-Nov-2014 21:29:48 Setting valves: 24 to 0
21-Nov-2014 21:29:49 Setting valves: 31 to 0
21-Nov-2014 21:29:56 Setting valves: 24 to 1
21-Nov-2014 21:29:57 Setting valves: 20 to 0
21-Nov-2014 21:29:57 Setting valves: 22 to 0
21-Nov-2014 21:29:57 Setting valves: 23 to 0
21-Nov-2014 21:29:57 Setting valves: 26 to 0
21-Nov-2014 21:29:57 Setting valves: 19 to 0
21-Nov-2014 21:31:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 21:31:43 Setting valves: 12  18 to 1  1
21-Nov-2014 21:31:44 Setting valves: 16 to 0
21-Nov-2014 21:31:45 Setting valves: 13 to 0
21-Nov-2014 21:32:01 Setting valves: 11 to 0
% Making Code # 53 = [0.12  0.24  0.18  0.20]
21-Nov-2014 21:35:06 Setting valves: 11 to 1
21-Nov-2014 21:35:07 Setting valves: 11 to 1
21-Nov-2014 21:35:07 Setting valves: 13 to 1
21-Nov-2014 21:35:07 Setting valves: 12  18 to 0  0
21-Nov-2014 21:35:08 Setting valves: 24 to 0
21-Nov-2014 21:35:09 Setting valves: 31 to 0
21-Nov-2014 21:35:16 Setting valves: 24 to 1
21-Nov-2014 21:35:17 Setting valves: 20 to 0
21-Nov-2014 21:35:17 Setting valves: 22 to 0
21-Nov-2014 21:35:17 Setting valves: 19 to 0
21-Nov-2014 21:37:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 21:37:03 Setting valves: 12  18 to 1  1
21-Nov-2014 21:37:04 Setting valves: 16 to 0
21-Nov-2014 21:37:04 Setting valves: 13 to 0
21-Nov-2014 21:37:21 Setting valves: 11 to 0
% Making Code # 54 = [0.35  0.03  0.00  0.00]
21-Nov-2014 21:40:26 Setting valves: 11 to 1
21-Nov-2014 21:40:27 Setting valves: 11 to 1
21-Nov-2014 21:40:27 Setting valves: 13 to 1
21-Nov-2014 21:40:27 Setting valves: 12  18 to 0  0
21-Nov-2014 21:40:28 Setting valves: 24 to 0
21-Nov-2014 21:40:29 Setting valves: 31 to 0
21-Nov-2014 21:40:36 Setting valves: 24 to 1
21-Nov-2014 21:40:37 Setting valves: 22 to 0
21-Nov-2014 21:40:37 Setting valves: 23 to 0
21-Nov-2014 21:40:37 Setting valves: 26 to 0
21-Nov-2014 21:40:37 Setting valves: 19 to 0
21-Nov-2014 21:42:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 21:42:23 Setting valves: 12  18 to 1  1
21-Nov-2014 21:42:24 Setting valves: 16 to 0
21-Nov-2014 21:42:25 Setting valves: 13 to 0
21-Nov-2014 21:42:41 Setting valves: 11 to 0
% Making Code # 55 = [0.00  0.24  0.18  0.20]
21-Nov-2014 21:45:46 Setting valves: 11 to 1
21-Nov-2014 21:45:47 Setting valves: 11 to 1
21-Nov-2014 21:45:47 Setting valves: 13 to 1
21-Nov-2014 21:45:48 Setting valves: 12  18 to 0  0
21-Nov-2014 21:45:48 Setting valves: 24 to 0
21-Nov-2014 21:45:49 Setting valves: 31 to 0
21-Nov-2014 21:45:56 Setting valves: 24 to 1
21-Nov-2014 21:45:57 Setting valves: 20 to 0
21-Nov-2014 21:45:57 Setting valves: 22 to 0
21-Nov-2014 21:45:57 Setting valves: 26 to 0
21-Nov-2014 21:45:57 Setting valves: 19 to 0
21-Nov-2014 21:47:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 21:47:43 Setting valves: 12  18 to 1  1
21-Nov-2014 21:47:44 Setting valves: 16 to 0
21-Nov-2014 21:47:44 Setting valves: 13 to 0
21-Nov-2014 21:48:01 Setting valves: 11 to 0
% Making Code # 56 = [0.05  0.15  0.00  0.79]
21-Nov-2014 21:51:06 Setting valves: 11 to 1
21-Nov-2014 21:51:07 Setting valves: 11 to 1
21-Nov-2014 21:51:07 Setting valves: 13 to 1
21-Nov-2014 21:51:07 Setting valves: 12  18 to 0  0
21-Nov-2014 21:51:08 Setting valves: 24 to 0
21-Nov-2014 21:51:09 Setting valves: 31 to 0
21-Nov-2014 21:51:16 Setting valves: 24 to 1
21-Nov-2014 21:51:17 Setting valves: 20 to 0
21-Nov-2014 21:51:17 Setting valves: 22 to 0
